@relation relation_name
@attribute Number1 real
@attribute Number2 real
@attribute Number3 real
@attribute Number4 real
@attribute Number5 real
@attribute Number6 real
@attribute Number7 real
@attribute Number8 real
@attribute Number9 real
@attribute Number10 real
@attribute Number11 real
@attribute Number12 real
@attribute Number13 real
@attribute Number14 real
@attribute Number15 real
@attribute Number16 real
@attribute Number17 real
@attribute Number18 real
@attribute Number19 real
@attribute Number20 real
@attribute Number21 real
@attribute Number22 real
@attribute Number23 real
@attribute Number24 real
@attribute Number25 real
@attribute Number26 real
@attribute Number27 real
@attribute Number28 real
@attribute Number29 real
@attribute Number30 real
@attribute Number31 real
@attribute Number32 real
@attribute Number33 real
@attribute Number34 real
@attribute Number35 real
@attribute Number36 real
@attribute Number37 real
@attribute Number38 real
@attribute Number39 real
@attribute Number40 real
@attribute class {True, False}
@data
0.4545629,0.23508418,-0.49681062,0.23300117,0.47631028,0.23777711,0.33206690000000005,0.5523210999999999,0.46045044,0.6005699000000001,-0.6965108,-0.69624984,0.92269313,0.23002113,0.0899846,-0.06386583,-1.1174839,0.13258268,0.3095112,-0.6159488000000001,-0.22667657,0.7890293,-0.408289,0.75435096,-0.7737129,-0.53096926,0.5597548000000001,0.11850564,0.28355798,-0.34430814,0.54893565,-0.22881149,0.15095922,0.15239763,-0.019024367,-0.27578896,-0.51356715,-0.2008656,0.33360058,0.16382214,False
-0.69235164,-1.0593618,-0.27108312,0.8212651,-0.56127053,-0.0032659268,-0.29772323,-0.16197908,-0.7031398,0.59258676,0.8247844999999999,-0.59141934,-0.45031533,0.02141093,-0.21431743,0.53080183,-0.8976854999999999,0.25015557,0.5932861999999999,-0.36652276,-0.5993755999999999,0.324019,-0.23857872,0.6733617,-0.14245498,-0.49821344,0.23349002,0.32921106,-0.31683663,-0.44084979999999996,0.5887253,-0.49931949999999997,-0.29272836,0.45724127,-0.18174073,0.54538494,-0.48874447,0.06981909,0.7465208999999999,-0.1450318,True
0.5036621,-1.8196912,-2.3440988,2.4087958,0.19833012,0.31323203,-1.2187444,0.56728315,-1.3505428,0.16907437,1.5602901000000002,-2.0834471999999997,2.6291358,1.4089135,2.366085,1.4271331,-1.7153015999999999,3.3369157,-3.0044389,0.11077504,0.46716735,-1.6227741000000002,-1.6863240000000002,1.7595450000000001,0.28175947,0.31823364,-0.8997487,0.9373091,-1.4287125,0.0006000489,0.8760894,-2.0854635,2.619443,0.911041,2.0277982,1.4819,-1.4586122,2.8515701,-2.5759087000000003,0.18898679999999998,True
-0.7804588000000001,0.7400992,0.14841804,-0.44282827,0.13551544,-0.7296045,0.29269034,1.1920363,0.26670352,0.84124136,0.39343458,-0.96316427,0.07460019999999999,1.0140828000000002,1.1810633,0.19255264,0.16639419,0.31796822,-0.40202448,-0.8591905000000001,0.5300251,0.13135962,-0.7295853,-0.52534276,0.32446579999999997,-1.1846956,0.5508253000000001,1.6985754000000002,-0.8166255,-0.7152231,-1.1919468999999998,-2.036124,0.9353101,-0.14687334,-1.0155898,-0.004118005300000001,-1.52465,0.7815918000000001,-0.53220093,0.83751416,False
-0.7804588000000001,0.7400992,0.14841804,-0.44282827,0.13551544,-0.7296045,0.29269034,1.1920363,0.26670352,0.84124136,0.39343458,-0.96316427,0.07460019999999999,1.0140828000000002,1.1810633,0.19255264,0.16639419,0.31796822,-0.40202448,-0.8591905000000001,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
0.9889771999999999,0.6561176,-0.10245922,1.5200621,-0.16279334,0.25035860000000004,0.0085372655,1.2887468,-0.13217838,0.03151888,0.122438535,-0.94623035,-0.3777386,-0.62147784,-0.17349243,-0.41522545,0.54281944,0.43908224,-0.67147154,0.27297896,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,False
-1.068234,1.384684,-0.28387648,1.2380822,0.9361069,-2.6968372000000005,-0.031235281,2.1936324000000003,-1.5005268,-0.8299284,1.2266573,-1.0581492000000001,0.8753655999999999,-0.36699504,1.0984166000000002,-1.8189163000000002,-1.3521867,-0.16568995,0.5809694000000001,0.1467656,0.05680272,0.70468503,0.9568671999999999,-0.53451174,-0.5592146,-1.3593563999999998,1.9595916000000002,1.6275275,-1.9750947,1.4861966,1.9682107,0.7811451,0.44855624,-0.032914575,1.1329446,0.9781204,-0.7772486,1.0808563999999998,-1.6863238,-0.68179756,False
-0.8968808000000001,0.67333347,0.28768190000000005,-0.28647357,0.031457804,-0.6031895,0.038014796000000003,1.2806989,0.08993766,0.89977586,0.18293045,-1.0037888000000001,0.07462313,0.990445,1.2052383,0.08603115,0.12743522,0.51094407,-0.59219635,-0.75992614,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
0.15845662,-0.3255941,-0.04928282,-0.13418229,-0.32235858,-0.25864556,-0.078430444,-0.07966992,-0.08803078,-0.008033929,0.4084489,-0.9497378000000001,0.41769207,0.5022225,0.045782853,0.5635884,-0.39358407,0.83479834,-0.26808935,-0.30636466,-0.5993755999999999,0.324019,-0.23857872,0.6733617,-0.14245498,-0.49821344,0.23349002,0.32921106,-0.31683663,-0.44084979999999996,0.5887253,-0.49931949999999997,-0.29272836,0.45724127,-0.18174073,0.54538494,-0.48874447,0.06981909,0.7465208999999999,-0.1450318,True
-0.21326929999999997,0.2103496,-0.8386530999999999,-0.12974545,-1.0505476,-0.9633779,-0.34141424,0.16056712,0.39460355,0.4059571,-0.032017912999999995,-0.5171068,0.28792940000000006,0.26685223,-0.24883598,-0.2507045,-1.0555391,-0.12758060000000002,-0.09156953,-0.5925894,-0.8068274999999999,1.0339929,-0.13764586,0.8298742,0.89001226,-1.8758194,-0.15073943,1.5266523,-1.2652123,-0.50021356,1.0273787,-0.5720002,0.64912,-0.39005482,0.8272685,-1.4693741000000002,-0.9305572,0.13599178,0.12772650000000002,0.13187847,False
0.40411514,-0.34105240000000003,-0.6993688,0.9758039000000001,0.37640009999999996,-1.3248997,-0.32625788,0.52689403,-0.29182790000000003,0.2335268,0.06999209,-0.21552913,-0.060601793,1.5457501,0.77216077,0.044132599999999994,0.6842529,0.21879895,0.19803284,-0.72737586,0.2651138,-0.38166478,-0.64081967,0.6677017,0.26070178,-1.0527483999999998,-0.10180576,0.29946712,-0.20373872,-0.09051707,0.11699883,-0.40064679999999997,0.04591569,1.2493326999999999,0.49011526,-0.07575958,0.41532907,0.19237728,0.21237189,-0.48823524,True
-0.86164504,1.8578104,0.051390696,1.332049,0.76492417,-2.249609,-0.47977048,2.5500748,-1.7363348,-1.3677728999999998,1.1021798999999999,-1.3374107,1.0626738000000002,-0.31519455,1.4324497,-2.2241702,-1.4047205,0.06227258,0.1933807,0.18832214,-0.8068274999999999,1.0339929,-0.13764586,0.8298742,0.89001226,-1.8758194,-0.15073943,1.5266523,-1.2652123,-0.50021356,1.0273787,-0.5720002,0.64912,-0.39005482,0.8272685,-1.4693741000000002,-0.9305572,0.13599178,0.12772650000000002,0.13187847,True
-0.3580696,0.34207532,-1.2641325,0.08772365,-0.2914658,-0.21108255,0.28951207,0.7911951999999999,-0.66986835,0.5959121000000001,-0.22141571,0.28772852,-0.037820023,0.46377042,-0.6752058000000001,-0.701505,-0.1688589,0.7057608,0.67727625,-0.07509271,-0.013103554,1.1194307,-0.668045,0.60869896,-0.3412504,0.56152344,-0.08181712,0.9210656999999999,-0.65198475,-0.24417172,1.0617706,-1.444027,0.40921098,-0.869081,-1.2819611000000002,0.9601204,-0.0011360812,0.7324155999999999,-0.38415533,0.5403776,False
-0.09537017,0.44867408,1.3076608,-1.0089563,-0.88998073,-1.4601621999999999,2.3495817000000003,2.1976068,-2.2748357999999995,1.5119846000000001,1.9673165000000001,0.69692284,0.7591677,-0.017553463999999998,0.76506215,1.0910358,-0.70479536,1.5551323000000001,-1.624894,-0.48691437,-0.019865725,0.40754634,-1.0394993000000001,-0.9210959999999999,-1.3507413000000001,-0.09844494,0.273986,1.6764709999999998,-0.33152843,1.8864409,0.42790443,0.40988767,0.95886993,1.2932951000000001,-0.9210988999999999,1.1136278999999998,0.13135625,-0.7104712,0.5004469,-1.0940148,False
-0.67860407,0.6707968000000001,0.18714269,-0.25731543,0.28499305,-0.6369934,0.15640873,1.3085501,0.47656715,0.85310704,0.25005487,-1.1169418,-0.04086161,0.98843515,1.4327094999999999,0.13798425,0.20179981,0.26028609999999996,-0.49674612,-0.8290202,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
-0.29516497,0.775806,0.021298602000000003,0.5513560000000001,-0.11855510000000001,-0.27585194,-0.57989943,0.5915583000000001,0.08297628,0.43358976,1.4288156,0.017235074,0.34999108,0.115277514,-1.1318301000000002,0.9926778,-0.42462826,-0.10911346,1.2991726000000001,-0.34787467,-0.48086932,0.19672979999999998,-0.27334390000000003,0.54208297,-0.02584743,-0.52025235,0.28622237,0.54211015,-0.38682059999999996,-0.546821,0.7331845,-0.49372619999999995,-0.20241636,0.46907200000000004,-0.3489204,0.5009217,-0.26578918,-0.07535187,0.9273587999999999,-0.049797263,False
-0.14354117,-0.41887820000000003,-1.1571193000000002,0.3119867,-0.16737258,-1.6893328,-0.39130983,0.19000742,0.36917096,0.7541116,0.30243388,-0.6584390999999999,0.058664817,1.3307596000000002,0.696047,-0.5456445,0.32786750000000003,-0.24366757,0.25452703,-0.57933825,-0.16410297,0.30268544,-1.0218757,0.17211956,-0.13537773,-0.28936157,0.29588464,0.60661435,-0.79027474,0.45063594,0.16978833,-0.05228201,0.3936638,0.019484084,-0.36877102,-0.77764314,-0.005239553,0.4707383,0.66623163,0.25007293,False
0.47417316,-0.33375734,0.33073464,-0.90058285,-1.8459238999999998,-0.37263167,0.81687754,2.243955,-0.65659434,1.9432791,1.5924228,0.24278636,-1.4697664,-0.0981314,0.29933593,1.1466311000000002,0.44002548,1.563963,-0.13243729999999998,-3.0509067,0.035013385,-0.31496707,-0.23787583,-0.16998333,-1.4846002,-0.66658545,0.9459021000000001,0.5087868,-0.067036375,0.1604628,-0.1291807,-0.18592167,-0.04335186,0.8223790000000001,-0.2543782,-0.6439357,-0.016664186,0.07104476,-0.41959772,-0.47631505,False
0.75999004,0.35246402,0.019947283,1.6353055,0.29609808,-0.5200039000000001,0.35295743,1.0650674,-0.59574884,1.0209154,-0.13166597,-0.18832171,0.3054525,-0.14116299,-0.07720414,0.5874607,0.28955984,-0.99285364,-0.12014898,-0.39420497,0.83607495,0.11381465,0.05807345,1.4982692,0.28424240000000006,-0.55904543,0.39494872,1.0778853000000002,-0.6206009,1.0333875,-0.13684656,-0.1516771,0.31352377,-0.1559843,0.010355876,0.61078745,0.38262945,-0.8057541,-0.16674484,-0.24497913,True
-0.5739713000000001,0.21339016,-0.28180012,0.30478449999999996,-1.1356356,-0.50069994,0.37414268,0.42435342,0.12821664,0.9753896999999999,0.029314582999999998,0.32086402,-0.2084609,1.300249,0.075043015,0.30752373,-1.2956368,0.44702256,-0.50788355,-0.20997426,-0.5907704,0.29487315,-0.26528418,0.28183302,-1.0716606000000002,-0.49928199999999995,0.26568142,0.3997902,0.027095597000000003,0.7535864000000001,-0.13015410000000002,0.13141394,-0.13976070000000002,1.169011,-0.06554568,0.2468721,-1.1148943999999998,0.20710278,-0.2717819,-0.36838743,True
-0.18555191,0.18067008,-0.6712618,-0.08584631,-1.0831944,-1.1990768,-0.38957129999999995,0.13537805,0.36844653,0.5211345000000001,-0.18306403,-0.45089759999999995,0.24419859,0.39542362,-0.060875516,-0.15805276,-1.1056489999999999,0.19315541,-0.17196646,-0.8334269,-0.100608945,0.14738663,-0.8208409999999999,-0.24568932,-0.91082764,-0.9696369,-0.23622268,0.17778017,0.31536862,0.44544247,-0.03936923,-0.50386506,0.28450912,0.30402368,-0.12927954,-0.15780999,-0.95353067,-0.2480601,-0.10325138,-0.7047531,True
0.62782747,0.060870662,0.45225137,-0.751908,-1.8727205000000002,-0.4213292,0.46568123,2.1530577999999996,-0.6859437,1.7703308999999998,1.6401592,0.098955885,-1.6994759999999998,-0.39487982,-0.033902213,1.0954423999999998,0.12346849,1.5093302,-0.108459875,-3.0037105,0.58944637,-0.18144831,0.48253724,-0.7863508000000001,-1.4054083,-0.4798598,0.5257453000000001,2.0413759,-0.4696349,1.663864,1.2964792,0.5896406,-1.2357546999999998,-0.25578243,0.15867208,0.9462722,0.100803465,1.4396108,-0.25705364,-2.5907857000000005,True
-0.3200035,-0.66690123,-0.6233344,1.4123417,0.4205689,0.34217715,1.4183811000000002,0.6345553,3.5585894999999996,0.9348789000000001,1.6460241000000002,-2.0463421000000004,1.1832463,0.74052346,0.42309967,0.87356967,0.7534071999999999,2.2112732000000004,-0.9638296999999999,-0.7024552,-0.7879604,-0.5750397,-0.095899545,1.0668459,0.10593283,0.37849963,1.282091,0.47573328,3.1790917000000003,0.43955594,1.9054626000000001,-1.8778436,0.2733427,0.7509684,0.08936528,0.89704716,0.33845544,1.5999926000000002,-0.39461085,-0.46224087,True
0.9208868,0.86973584,0.3225013,-0.26222193,0.16780047,-1.1363496000000002,1.7343271,1.3202162,0.48677539999999997,2.6405818,1.490656,-0.24812199999999998,0.38286448,-1.6134872,-1.3884696,0.55904806,-2.2132144,-0.24061836,1.2566422,0.11133538,0.14351101,2.217605,-0.38525623,0.14858873,0.03452592,0.35407153,0.34479448,1.2708395000000001,0.5707628,1.3898983,0.85844046,-0.55864024,1.0554378999999998,-0.10219394400000001,1.0436653,-1.3401377,-0.21864234,-0.31916294,-0.69600993,-0.5787958000000001,False
-0.8134300999999999,-0.3181375,-0.40641767,-0.12725113,0.8412175999999999,0.030734103,0.44366530000000004,1.1849253999999998,-0.12711269,0.69771755,0.45150003,-0.7040496999999999,-0.21941264,0.29998420000000003,1.0440769,-0.14021863,-0.29526916,-0.22424309,-0.057991885,0.0049808803000000006,0.5829516,0.33976004,0.3720156,-0.44286847,0.1419345,-0.9837543,1.5814172,1.1211761,0.23257825,2.1018496,0.9540662,-0.2915946,0.29641458,-1.5378588,-0.8146357,0.6043185000000001,-1.9599613,-0.14828646,1.057947,-0.019214563,False
-0.32915956,0.5070800999999999,0.32863694,0.6148079000000001,-0.77247435,-0.29981613,0.29987302,0.47659725,-0.6388214,-0.26710300000000003,0.15985183,-0.71991736,-0.7761285,0.9948005999999999,0.07893426,0.34252682,-0.08894993,0.31482503,0.10541758,-0.17238913,-0.48086932,0.19672979999999998,-0.27334390000000003,0.54208297,-0.02584743,-0.52025235,0.28622237,0.54211015,-0.38682059999999996,-0.546821,0.7331845,-0.49372619999999995,-0.20241636,0.46907200000000004,-0.3489204,0.5009217,-0.26578918,-0.07535187,0.9273587999999999,-0.049797263,True
0.012573569,0.2106895,-0.8685771000000001,-0.24164382,-1.1770453,-1.2184331,-0.41958973,0.28639868,0.46514259999999996,0.5952449000000001,-0.109068155,-0.52321404,0.26890278,0.23617822,0.025042283999999998,-0.15768677,-1.134088,-0.17134398,-0.055523243,-0.7025387,-0.100608945,0.14738663,-0.8208409999999999,-0.24568932,-0.91082764,-0.9696369,-0.23622268,0.17778017,0.31536862,0.44544247,-0.03936923,-0.50386506,0.28450912,0.30402368,-0.12927954,-0.15780999,-0.95353067,-0.2480601,-0.10325138,-0.7047531,True
0.7094011,-0.5877707,-0.25038879999999997,-0.12950028,0.24004667,0.19187574,0.4928825,0.5996178000000001,-0.32289429999999997,0.9594406999999999,0.3937156,-0.9052037,0.5611366999999999,0.18007920000000002,1.5432951000000001,0.3013754,-0.73112214,-0.04108503,-0.54067785,-0.75887024,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
1.219349,0.1790497,-0.25390935,0.77762294,-0.661018,-0.06761683,0.43095559999999994,-0.26111257,1.2319103,0.1314972,0.66408074,-0.8986381,0.12348937,0.06804553,-0.05342445,1.0176193999999998,-0.1725412,1.0373814000000001,0.26851916,-0.25342473,0.36629513,-0.8740415000000001,0.62291294,0.72918123,0.18421613,-0.87920237,0.23755474,1.1309692,0.11408326,-0.3717588,0.5704355999999999,-0.05964002400000001,1.0894978000000002,0.016133468999999998,-0.82069725,0.017995339,0.17571520000000002,0.5287601,-0.35127842,0.10349583,False
-0.43770249999999994,0.17784727,0.95520127,0.25889605,-0.43339809999999995,-0.23008205,0.28566149999999996,0.55190545,-1.319817,1.24926,0.9439320999999999,-0.42123359999999993,0.068140626,0.5795394,0.9799219000000001,0.6755920999999999,-0.07644503,0.47067028,-0.08864952599999999,-1.0807668,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
-0.7114618,0.6715709,0.32746378,-0.3203515,0.41438738,-0.7730413,0.10401167,1.3415442,0.10408577,0.99766326,0.4194035,-1.0119594,-0.17700142,1.011973,1.3330376,0.14058436,0.13791429,0.35747656,-0.44764036,-0.9118537,3.84354,1.3204107,-0.51074964,0.76991916,-1.7062234,-2.4170563,-1.5454173,3.8185153,-1.602006,-0.8418433000000001,1.3503889,-2.1061263,5.9274572999999995,-2.5904355,0.2024328,-2.3551292,-3.5586836,1.8636786,-1.3523601,0.33229196,False
0.049129865999999994,1.8260009,-2.487633,3.0473208,0.83449066,0.39600456,0.3190235,1.9385144,1.7829465,2.51788,-1.1062963,-0.18956204,0.583639,1.1418495000000002,0.7244179000000001,1.8200345000000002,-0.15961687,-0.32345559999999995,-1.5273954,-1.2469093,0.83607495,0.11381465,0.05807345,1.4982692,0.28424240000000006,-0.55904543,0.39494872,1.0778853000000002,-0.6206009,1.0333875,-0.13684656,-0.1516771,0.31352377,-0.1559843,0.010355876,0.61078745,0.38262945,-0.8057541,-0.16674484,-0.24497913,False
-0.11048026400000001,0.22408499,-0.36272287,1.024435,-1.4672033000000002,-0.7187806,0.8254449,0.22624698,0.11042046,0.12733041,0.43858329999999995,-0.14979327,-0.67279285,1.7319474999999998,0.23660944,1.4710013000000002,-2.1027427000000003,0.07868097,-1.017308,0.16154449999999998,-0.5907704,0.29487315,-0.26528418,0.28183302,-1.0716606000000002,-0.49928199999999995,0.26568142,0.3997902,0.027095597000000003,0.7535864000000001,-0.13015410000000002,0.13141394,-0.13976070000000002,1.169011,-0.06554568,0.2468721,-1.1148943999999998,0.20710278,-0.2717819,-0.36838743,True
-0.99910176,0.5650973000000001,0.037367724,-0.22968045,0.20945968,-0.7432747,0.22510010000000003,1.054551,0.24887925,0.78384167,0.29508686,-1.1440419,0.116735615,0.96763575,1.1644837,-0.0031862971000000003,0.21574111,0.24893835,-0.6912937,-0.76411426,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
-0.25836167,0.76748943,-0.27738804,0.30048025,0.38010448,0.10941767,0.65870327,0.022168983,0.5339424,0.33363616,0.83836406,-1.1759902,0.40783387,0.39709863,-0.040498976,0.16853794,0.029378302000000002,-0.22991455,-0.4179652,-1.037108,0.25424284,0.032363445,-0.54282176,0.4790898,0.20290028,-0.44174093,-0.26557055,1.2573159999999999,0.24441059,0.009772863,0.20189779,-1.0059911,-0.48837700000000006,-0.45061192,-1.370615,-0.20920860000000002,0.014356448999999999,-0.15158653,-0.8002738,0.22420318,False
-0.25836167,0.76748943,-0.27738804,0.30048025,0.38010448,0.10941767,0.65870327,0.022168983,0.5339424,0.33363616,0.83836406,-1.1759902,0.40783387,0.39709863,-0.040498976,0.16853794,0.029378302000000002,-0.22991455,-0.4179652,-1.037108,-0.26949865,0.23376068,-1.1820897,-0.12227165,-0.39242083,-0.13465369,0.34333220000000003,0.72506607,-0.5957683000000001,0.490415,0.032657217,0.14868256,0.12908365,0.46590346,-0.46904573,-0.6088153000000001,0.11467828599999999,0.53114206,0.5174234999999999,-0.03894675,False
-0.1629289,-0.92885154,-0.2421045,-0.33611158,-0.7694568,-0.6873035,0.530652,0.6668166,0.026767636,-0.74636453,0.14166209,-0.34392005,0.047615264000000004,1.7470196,-0.8348059000000001,0.6019644000000001,-0.8791914000000001,0.7277416,-0.37587103,-1.5418718,0.58944637,-0.18144831,0.48253724,-0.7863508000000001,-1.4054083,-0.4798598,0.5257453000000001,2.0413759,-0.4696349,1.663864,1.2964792,0.5896406,-1.2357546999999998,-0.25578243,0.15867208,0.9462722,0.100803465,1.4396108,-0.25705364,-2.5907857000000005,False
-0.37808618,0.35622603,-0.36473614,-0.48192415,-0.28505240000000004,0.4491818,-0.15791239,1.2562832,1.1109195,0.44633069999999997,0.3406532,-0.68168604,0.06467905,1.4009833,-0.5110975,0.5970873999999999,-0.6363118000000001,-0.39942540000000004,0.21996765,-0.55959255,-0.3348609,0.5147069000000001,-2.135087,3.6226714,2.5029998,1.5126399,0.8388968000000001,2.6417184,0.91561514,-1.2447478,-0.110942475,-1.8193111000000002,0.46110028,3.016683,0.75861084,-0.88900024,-1.8516540000000001,-0.7702177,-2.0492167,-0.8448133,False
0.27838966,0.7557275,0.30626607,0.16357917,0.25649676,0.24791868,0.077356786,0.44756335,0.55410963,0.34082925,1.1579531,-0.91716933,0.07462566,0.85784316,0.16140698,-1.0668302,-0.18238457,-0.14854988,-0.39687932,-1.3298628000000001,-0.024181131,0.70212615,0.63566184,-0.25401786,0.5849134,-0.46134165,0.48128009999999993,1.1233373,0.16434449,-0.14510068,1.1346519,-1.6485821,0.22244649,1.2282196,1.1017796999999998,-0.8354328999999999,-0.16258985,0.44341108,-1.1246456,-1.7398865000000001,True
-0.008861965500000001,0.20983198,-0.5607222,-0.9849906999999999,-0.4687442,-0.2547812,0.66402704,1.1921977,0.46536908,0.20385799999999998,0.27486128,-0.26631168,-0.15393677,1.3794942,-0.49191013,0.09836378,-0.90480447,-0.34904409999999997,-0.025635239,0.08740623,-0.93367195,0.07254315,-0.18666607,1.0290986,-0.83810383,-0.24491462,0.2349411,1.1631993,0.7583089,-0.21410972,-0.41820085,0.3667573,0.7457018,0.09836726,0.5188611,0.070610836,-0.8453917999999999,0.779948,-0.3619197,-0.32737225,False
1.2246428,0.24650820000000004,-0.036229238,-0.28105979999999997,0.24376011,-0.33996698,0.20404455,1.1538226999999999,-0.55596644,-0.15087181,-0.7586198000000001,-1.8370848999999998,0.4806785,-0.14539397,0.3563212,-0.70019037,-1.7193433999999999,0.18465126,-0.58946985,-0.12555961,1.6868534,-0.70430356,0.42254028,-0.6242057,-0.55735844,1.7686529999999998,-1.8966345000000002,2.9973813999999996,-0.36795267,2.0284705,2.329096,1.0885136,1.4744855,3.5891967000000005,-1.5750087,-0.5179782999999999,-0.9548646999999999,1.796554,0.04182542,0.87031054,False
0.049129865999999994,1.8260009,-2.487633,3.0473208,0.83449066,0.39600456,0.3190235,1.9385144,1.7829465,2.51788,-1.1062963,-0.18956204,0.583639,1.1418495000000002,0.7244179000000001,1.8200345000000002,-0.15961687,-0.32345559999999995,-1.5273954,-1.2469093,0.06762833,1.6147288,-2.2828720000000002,3.0114707999999997,0.48676533,0.6061837,0.37009109999999995,1.6942495,1.9137293000000002,2.1204009999999998,-1.1620344999999999,-0.038503468,0.08033325,1.1215423,0.7380849,1.4529119,-0.33848485,-0.17061855,-1.4240533000000002,-1.1474870000000001,True
0.69651884,0.120652884,0.073278785,1.9028803,0.2665401,-0.2836444,-0.63898224,1.510532,0.5797789000000001,-0.46428782,0.46824944,-0.5413399,-0.49228343,0.06304259,-1.6810623,-0.6020232,1.0670133,0.7933328000000001,-0.6849775,-1.3724406999999998,0.22451083,-0.4326572,-0.1895944,1.0068156,-0.8787176999999999,0.29013166,0.5572645,1.6370677,0.874233,-0.5295529999999999,1.6702566000000003,0.72373194,0.10517707,-0.5032565,1.0709788,-0.5957713000000001,0.1692582,0.7427866999999999,0.15694349,0.08295431,False
0.9927590000000001,-2.4455762,-0.07857782,-1.0992832000000001,-3.6990104,-3.1383229999999998,-1.2056764,4.664009,0.86171645,-0.47962186,0.41823494,-5.100233599999999,5.138082499999999,-0.68269575,2.1526197999999996,-1.3751878,-2.2783550999999997,1.3406770000000001,-0.7188818,1.9800963,1.1486523000000002,-2.0399432,0.018040081,-1.2302540000000002,-3.9485142,-3.3168635,-1.2043781999999998,4.6822143,0.8543235999999998,-0.023005283999999997,0.34137228,-5.003321,4.7800164,-0.7385182,1.8430813999999998,-1.0786768999999998,-2.2649856,1.3842493999999999,-0.5373269,2.2980110000000002,True
-0.8303625,0.60255647,0.18812017,0.2809663,-0.6762352,-1.2951936000000002,-0.15019032,0.5809679,0.17927717,0.36227859999999995,-0.23850521,-0.8282724,0.22865909999999998,-0.24512993,0.97627115,-0.29455343,-0.76901686,0.80698854,-0.15272199,-0.7365696999999999,-0.100608945,0.14738663,-0.8208409999999999,-0.24568932,-0.91082764,-0.9696369,-0.23622268,0.17778017,0.31536862,0.44544247,-0.03936923,-0.50386506,0.28450912,0.30402368,-0.12927954,-0.15780999,-0.95353067,-0.2480601,-0.10325138,-0.7047531,True
-0.78165007,0.6383800999999999,-0.33411490000000005,0.85372716,-0.12939037,-0.55337,0.081228025,0.5658364,-0.47421769999999996,-0.58486676,0.47426152,-0.5867208,-0.28376526,0.5454106,-0.2673191,0.56411743,-0.7165812,0.027625137999999997,0.9618386,-0.27103385,-0.78504395,0.25202322,-1.0148039,-0.14809649,-0.6453694999999999,-0.76238453,-0.06511339,0.9980336999999999,-0.009703350999999999,0.027933601000000002,0.08491699,-0.06628988,-0.37833133,1.0621294,-0.42632535,-0.13173927,-0.06384017,0.30220324,-0.21006,-0.45206758,False
0.13430272,0.2691297,0.5034492,0.6244885,-0.54197633,-1.2855272,0.49227422,0.03823431,-1.4064848,-0.18290405,0.32549658,-1.2984319,-0.21786593,-0.70882034,0.086307555,-0.6297894,-0.7413214,1.0785518,0.045966085,-0.6661161999999999,0.035013385,-0.31496707,-0.23787583,-0.16998333,-1.4846002,-0.66658545,0.9459021000000001,0.5087868,-0.067036375,0.1604628,-0.1291807,-0.18592167,-0.04335186,0.8223790000000001,-0.2543782,-0.6439357,-0.016664186,0.07104476,-0.41959772,-0.47631505,False
0.11375817,0.38344714,-0.80991876,-0.8355587999999999,-0.6664597,-0.13138914,0.5634648,1.0401850000000001,0.50068504,0.22057295,0.061647017,-0.40287432,-0.09763576,1.1596648999999999,-0.21982960000000001,0.061672057999999995,-0.8608667999999999,-0.31335887,0.20032583,-0.110879436,-0.8035108,0.13819712,0.019037087,0.25048867,-0.7871895999999999,-0.20804572,-0.072912835,0.8292934999999999,-0.67241615,0.057909586,1.3553448000000001,0.59847873,-0.22648591,0.5929173000000001,-0.36039740000000003,-0.39875859999999996,-0.70112115,-0.17084482,-0.8032636,-0.9264059000000001,False
